season,gameweek,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,fixture,goals_conceded,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,expected_assists,expected_goals_conceded,starts,future_points
2023-24,27,Lucas Bergström,GK,Chelsea,0.0,0,0,0,0,0.0,261,0,0.0,0.0,2024-03-02T15:00:00Z,0,4,0,0,0,3090,0,45,83,38,39,0,0.0,0.0,0.0,0.0
2023-24,27,Lukasz Fabianski,GK,West Ham,0.0,0,0,0,0,0.0,263,0,0.0,0.0,2024-03-02T15:00:00Z,0,9,0,0,0,129871,0,-1282,472,1754,42,0,0.0,0.0,0.0,0.0
2023-24,27,Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0.0,0,0,0,0,0.0,268,0,0.0,0.0,2024-03-02T15:00:00Z,0,16,0,0,0,192,0,-2,0,2,40,0,0.0,0.0,0.0,0.0
2023-24,27,Marcus Bettinelli,GK,Chelsea,0.0,0,0,0,0,0.0,261,0,0.0,0.0,2024-03-02T15:00:00Z,0,4,0,0,0,3185,0,26,93,67,40,0,0.0,0.0,0.0,0.0
2023-24,27,Marek Rodák,GK,Fulham,0.0,0,0,0,0,0.0,264,0,0.0,0.0,2024-03-02T15:00:00Z,0,5,0,0,0,37157,0,-245,347,592,39,0,0.0,0.0,0.0,0.0
2023-24,27,Mark Flekken,GK,Brentford,3.0,0,0,16,0,0.0,261,2,2.3,23.2,2024-03-02T15:00:00Z,90,7,0,0,3,374454,2,2643,20514,17871,45,0,0.01,1.81,1.0,2.0
2023-24,27,Mark Gillespie,GK,Newcastle,0.0,0,0,0,0,0.0,267,0,0.0,0.0,2024-03-02T15:00:00Z,0,20,0,0,0,9047,0,-18,88,106,39,0,0.0,0.0,0.0,0.0
2023-24,27,Mark Travers,GK,Bournemouth,0.5,0,0,0,0,0.0,262,0,0.0,0.0,2024-03-03T13:00:00Z,0,6,0,0,0,9483,0,-13,104,117,40,0,0.0,0.0,0.0,0.0
2023-24,27,Mark Travers,GK,Bournemouth,0.5,0,0,0,0,0.0,262,0,0.0,0.0,2024-03-03T13:00:00Z,0,6,0,0,0,9483,0,-13,104,117,40,0,0.0,0.0,0.0,0.0
2023-24,27,Martin Dubravka,GK,Newcastle,2.5,0,0,27,1,0.0,267,0,2.2,22.2,2024-03-02T15:00:00Z,90,20,0,0,3,894291,7,-34316,8974,43290,42,0,0.0,0.8,1.0,2.0
2023-24,27,Matija Šarkić,GK,Wolves,0.0,0,0,0,0,0.0,267,0,0.0,0.0,2024-03-02T15:00:00Z,0,15,0,0,0,28059,0,-174,0,174,40,0,0.0,0.0,0.0,0.0
2023-24,27,Matt Macey,GK,Luton,0.0,0,0,0,0,0.0,265,0,0.0,0.0,2024-03-02T17:30:00Z,0,2,0,0,0,19297,0,-190,0,190,40,0,0.0,0.0,0.0,0.0
2023-24,27,Matt Macey,GK,Luton,0.0,0,0,0,0,0.0,265,0,0.0,0.0,2024-03-02T17:30:00Z,0,2,0,0,0,19297,0,-190,0,190,40,0,0.0,0.0,0.0,0.0
2023-24,27,Matt Turner,GK,Nott'm Forest,-0.5,0,0,0,0,0.0,268,0,0.0,0.0,2024-03-02T15:00:00Z,0,11,0,0,0,1189181,0,-26278,6987,33265,39,0,0.0,0.0,0.0,0.0
2023-24,27,Matthew Cox,GK,Brentford,0.0,0,0,0,0,0.0,261,0,0.0,0.0,2024-03-02T15:00:00Z,0,7,0,0,0,535,0,-2,0,2,40,0,0.0,0.0,0.0,0.0
2023-24,27,Matz Sels,GK,Nott'm Forest,2.3,0,0,9,0,0.0,268,1,0.6,6.2,2024-03-02T15:00:00Z,90,11,0,0,1,3833,2,-304,545,849,45,0,0.0,2.07,1.0,3.0
2023-24,27,Nick Pope,GK,Newcastle,0.0,0,0,0,0,0.0,267,0,0.0,0.0,2024-03-02T15:00:00Z,0,20,0,0,0,535946,0,-5995,157,6152,53,0,0.0,0.0,0.0,0.0
2023-24,27,Norberto Murara Neto,GK,Bournemouth,4.3,0,1,29,1,0.0,262,0,3.4,34.0,2024-03-03T13:00:00Z,90,6,0,0,5,446058,8,69823,78599,8776,46,0,0.0,1.53,1.0,3.0
2023-24,27,Norberto Murara Neto,GK,Bournemouth,4.3,0,1,29,1,0.0,262,0,3.4,34.0,2024-03-03T13:00:00Z,90,6,0,0,5,446058,8,69823,78599,8776,46,0,0.0,1.53,1.0,1.0
2023-24,27,Odysseas Vlachodimos,GK,Nott'm Forest,-0.5,0,0,0,0,0.0,268,0,0.0,0.0,2024-03-02T15:00:00Z,0,11,0,0,0,6907,0,-212,45,257,45,0,0.0,0.0,0.0,0.0
2023-24,27,Oliwier Zych,GK,Aston Villa,0.0,0,0,0,0,0.0,265,0,0.0,0.0,2024-03-02T17:30:00Z,0,12,0,0,0,5119,0,-37,0,37,40,0,0.0,0.0,0.0,0.0
2023-24,27,Radek Vítek,GK,Man Utd,0.0,0,0,0,0,0.0,266,0,0.0,0.0,2024-03-03T15:30:00Z,0,13,0,0,0,2806,0,-42,0,42,40,0,0.0,0.0,0.0,0.0
2023-24,27,Remi Matthews,GK,Crystal Palace,-0.5,0,0,0,0,0.0,270,0,0.0,0.0,2024-03-02T15:00:00Z,0,18,0,0,0,12668,0,-74,89,163,39,0,0.0,0.0,0.0,0.0
2023-24,27,Robert Sánchez,GK,Chelsea,0.0,0,0,0,0,0.0,261,0,0.0,0.0,2024-03-02T15:00:00Z,0,4,0,0,0,296538,0,-4282,1579,5861,45,0,0.0,0.0,0.0,0.0
2023-24,27,Robin Olsen,GK,Aston Villa,1.0,0,0,0,0,0.0,265,0,0.0,0.0,2024-03-02T17:30:00Z,0,12,0,0,0,61984,0,-480,272,752,39,0,0.0,0.0,0.0,0.0
2023-24,27,Rúnar Alex Rúnarsson,GK,Arsenal,0.0,0,0,0,0,0.0,269,0,0.0,0.0,2024-03-04T20:00:00Z,0,17,0,0,0,7923,0,-48,0,48,40,0,0.0,0.0,0.0,0.0
2023-24,27,Sam Johnstone,GK,Crystal Palace,2.0,0,0,11,0,0.0,270,3,2.7,27.4,2024-03-02T15:00:00Z,90,18,0,0,3,217980,1,-5398,3392,8790,44,1,0.0,1.87,1.0,2.0
2023-24,27,Sam Proctor,GK,Aston Villa,1.0,0,0,0,0,0.0,265,0,0.0,0.0,2024-03-02T17:30:00Z,0,12,0,0,0,889,0,32,83,51,40,0,0.0,0.0,0.0,0.0
2023-24,27,Scott Carson,GK,Man City,1.0,0,0,0,0,0.0,266,0,0.0,0.0,2024-03-03T15:30:00Z,0,14,0,0,0,8258,0,189,421,232,38,0,0.0,0.0,0.0,0.0
2023-24,27,Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0,0.0,266,0,0.0,0.0,2024-03-03T15:30:00Z,0,14,0,0,0,79630,0,2272,5429,3157,37,0,0.0,0.0,0.0,2.0
2023-24,27,Steven Benda,GK,Fulham,0.0,0,0,0,0,0.0,264,0,0.0,0.0,2024-03-02T15:00:00Z,0,5,0,0,0,2952,0,-17,93,110,40,0,0.0,0.0,0.0,0.0
2023-24,27,Thomas Kaminski,GK,Luton,1.5,0,0,18,0,0.0,265,3,4.2,42.4,2024-03-02T17:30:00Z,90,2,0,0,5,73235,2,4153,7623,3470,45,0,0.0,1.83,1.0,3.0
2023-24,27,Thomas Kaminski,GK,Luton,1.5,0,0,18,0,0.0,265,3,4.2,42.4,2024-03-02T17:30:00Z,90,2,0,0,5,73235,2,4153,7623,3470,45,0,0.0,1.83,1.0,1.0
2023-24,27,Thomas Strakosha,GK,Brentford,0.0,0,0,0,0,0.0,261,0,0.0,0.0,2024-03-02T15:00:00Z,0,7,0,0,0,173498,0,-3292,337,3629,39,0,0.0,0.0,0.0,0.0
2023-24,27,Tim Krul,GK,Luton,-1.0,0,0,0,0,0.0,265,0,0.0,0.0,2024-03-02T17:30:00Z,0,2,0,0,0,4886,0,42,143,101,44,0,0.0,0.0,0.0,0.0
2023-24,27,Tim Krul,GK,Luton,-1.0,0,0,0,0,0.0,265,0,0.0,0.0,2024-03-02T17:30:00Z,0,2,0,0,0,4886,0,42,143,101,44,0,0.0,0.0,0.0,0.0
2023-24,27,Tom Heaton,GK,Man Utd,-1.0,0,0,0,0,0.0,266,0,0.0,0.0,2024-03-03T15:30:00Z,0,13,0,0,0,9491,0,-46,85,131,40,0,0.0,0.0,0.0,0.0
2023-24,27,Tom King,GK,Wolves,0.0,0,0,0,0,0.0,267,0,0.0,0.0,2024-03-02T15:00:00Z,0,15,0,0,0,72688,0,89,706,617,39,0,0.0,0.0,0.0,0.0
2023-24,27,Tom McGill,GK,Brighton,0.0,0,0,0,0,0.0,264,0,0.0,0.0,2024-03-02T15:00:00Z,0,10,0,0,0,27876,0,-171,176,347,39,0,0.0,0.0,0.0,0.0
2023-24,27,Vicente Guaita,GK,Crystal Palace,0.0,0,0,0,0,0.0,270,0,0.0,0.0,2024-03-02T15:00:00Z,0,18,0,0,0,19151,0,-131,0,131,44,0,0.0,0.0,0.0,0.0
2023-24,27,Viljami Sinisalo,GK,Aston Villa,0.0,0,0,0,0,0.0,265,0,0.0,0.0,2024-03-02T17:30:00Z,0,12,0,0,0,337,0,-5,0,5,40,0,0.0,0.0,0.0,0.0
2023-24,27,Vincent Angelini,GK,Brentford,0.0,0,0,0,0,0.0,261,0,0.0,0.0,2024-03-02T15:00:00Z,0,7,0,0,0,1196,0,34,84,50,40,0,0.0,0.0,0.0,0.0
2023-24,27,Wayne Hennessey,GK,Nott'm Forest,-0.5,0,0,0,0,0.0,268,0,0.0,0.0,2024-03-02T15:00:00Z,0,11,0,0,0,19612,0,-140,147,287,40,0,0.0,0.0,0.0,0.0
2023-24,27,Wes Foderingham,GK,Sheffield Utd,-0.3,0,0,0,0,0.0,269,0,0.0,0.0,2024-03-04T20:00:00Z,0,1,0,0,0,32935,0,-852,245,1097,45,0,0.0,0.0,0.0,0.0
2023-24,27,Zack Steffen,GK,Man City,0.0,0,0,0,0,0.0,266,0,0.0,0.0,2024-03-03T15:30:00Z,0,14,0,0,0,14825,0,-347,0,347,39,0,0.0,0.0,0.0,0.0
2023-24,27,Đorđe Petrović,GK,Chelsea,2.3,0,0,16,0,0.0,261,2,2.0,19.8,2024-03-02T15:00:00Z,90,4,0,0,3,119465,2,2705,7931,5226,45,0,0.0,1.83,1.0,0.0
2023-24,28,Alfie Whiteman,GK,Spurs,0.0,0,0,0,0,0.0,272,0,0.0,0.0,2024-03-10T13:00:00Z,0,2,0,0,0,20788,0,-126,160,286,39,0,0.0,0.0,0.0,0.0
2023-24,28,Alphonse Areola,GK,West Ham,5.5,0,0,17,0,0.0,279,2,2.2,22.2,2024-03-10T14:00:00Z,90,6,0,0,3,3931586,2,133336,157198,23862,43,0,0.0,0.65,1.0,3.0
2023-24,28,Arijanet Muric,GK,Burnley,-0.5,0,0,0,0,0.0,279,0,0.0,0.0,2024-03-10T14:00:00Z,0,19,0,0,0,13418,0,-118,35,153,43,0,0.0,0.0,0.0,3.0
2023-24,28,Bailey Peacock-Farrell,GK,Burnley,0.0,0,0,0,0,0.0,279,0,0.0,0.0,2024-03-10T14:00:00Z,0,19,0,0,0,857,0,-6,0,6,40,0,0.0,0.0,0.0,0.0
2023-24,28,Bernd Leno,GK,Fulham,3.2,0,0,12,0,0.0,280,2,1.6,16.0,2024-03-09T15:00:00Z,90,20,0,0,2,1621749,1,13363,39035,25672,48,0,0.0,0.83,1.0,7.0
2023-24,28,Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,272,0,0.0,0.0,2024-03-10T13:00:00Z,0,2,0,0,0,20236,0,-127,114,241,39,0,0.0,0.0,0.0,0.0
2023-24,28,Denis Franchi,GK,Burnley,0.0,0,0,0,0,0.0,279,0,0.0,0.0,2024-03-10T14:00:00Z,0,19,0,0,0,12389,0,-315,0,315,39,0,0.0,0.0,0.0,0.0
2023-24,28,Ellery Balcombe,GK,Brentford,-1.0,0,0,0,0,0.0,271,0,0.0,0.0,2024-03-09T17:30:00Z,0,1,0,0,0,20172,0,-292,49,341,39,0,0.0,0.0,0.0,0.0
2023-24,28,Emiliano Martínez Romero,GK,Aston Villa,1.2,0,0,13,0,0.0,272,4,0.7,7.4,2024-03-10T13:00:00Z,90,18,0,0,1,1379215,0,-38572,20265,58837,53,0,0.0,1.63,1.0,5.0
2023-24,28,Ethan Horvath,GK,Nott'm Forest,0.0,0,0,0,0,0.0,274,0,0.0,0.0,2024-03-10T14:00:00Z,0,5,0,0,0,8776,0,-125,0,125,43,0,0.0,0.0,0.0,0.0
2023-24,28,Filip Marschall,GK,Aston Villa,0.0,0,0,0,0,0.0,272,0,0.0,0.0,2024-03-10T13:00:00Z,0,18,0,0,0,2773,0,-62,0,62,40,0,0.0,0.0,0.0,0.0
2023-24,28,Fraser Forster,GK,Spurs,0.0,0,0,0,0,0.0,272,0,0.0,0.0,2024-03-10T13:00:00Z,0,2,0,0,0,205907,0,-5813,1121,6934,38,0,0.0,0.0,0.0,0.0
2023-24,28,George Shelvey,GK,Nott'm Forest,0.0,0,0,0,0,0.0,274,0,0.0,0.0,2024-03-10T14:00:00Z,0,5,0,0,0,4503,0,-88,0,88,39,0,0.0,0.0,0.0,0.0
2023-24,28,Guglielmo Vicario,GK,Spurs,3.7,0,0,29,1,0.0,272,0,1.5,14.8,2024-03-10T13:00:00Z,90,2,0,0,1,837874,6,-14019,14923,28942,53,0,0.0,0.97,1.0,2.0
2023-24,28,Hugo Lloris,GK,Spurs,0.0,0,0,0,0,0.0,272,0,0.0,0.0,2024-03-10T13:00:00Z,0,2,0,0,0,57076,0,-617,0,617,47,0,0.0,0.0,0.0,0.0
2023-24,28,Hákon Valdimarsson,GK,Brentford,-1.0,0,0,0,0,0.0,271,0,0.0,0.0,2024-03-09T17:30:00Z,0,1,0,0,0,449,0,-28,30,58,40,0,0.0,0.0,0.0,0.0
2023-24,28,Jack Walton,GK,Luton,0.0,0,0,0,0,0.0,276,0,0.0,0.0,2024-03-09T15:00:00Z,0,8,0,0,0,790,0,-10,0,10,40,0,0.0,0.0,0.0,0.0
2023-24,28,Jack Walton,GK,Luton,0.0,0,0,0,0,0.0,162,0,0.0,0.0,2024-03-13T19:30:00Z,0,3,0,0,0,790,0,-10,0,10,40,0,0.0,0.0,0.0,0.0
2023-24,28,James Shea,GK,Luton,-1.0,0,0,0,0,0.0,276,0,0.0,0.0,2024-03-09T15:00:00Z,0,8,0,0,0,12020,0,-85,98,183,43,0,0.0,0.0,0.0,0.0
2023-24,28,James Shea,GK,Luton,-1.0,0,0,0,0,0.0,162,0,0.0,0.0,2024-03-13T19:30:00Z,0,3,0,0,0,12020,0,-85,98,183,43,0,0.0,0.0,0.0,0.0
2023-24,28,James Trafford,GK,Burnley,0.5,0,0,13,0,0.0,279,2,1.8,18.0,2024-03-10T14:00:00Z,90,19,0,0,2,104795,1,-2949,726,3675,45,0,0.0,1.82,1.0,0.0
2023-24,28,James Wright,GK,Aston Villa,0.0,0,0,0,0,0.0,272,0,0.0,0.0,2024-03-10T13:00:00Z,0,18,0,0,0,607,0,8,51,43,40,0,0.0,0.0,0.0,0.0
2023-24,28,Joe Gauci,GK,Aston Villa,0.0,0,0,0,0,0.0,272,0,0.0,0.0,2024-03-10T13:00:00Z,0,18,0,0,0,194,0,7,35,28,39,0,0.0,0.0,0.0,0.0
2023-24,28,Joseph Anang,GK,West Ham,0.5,0,0,0,0,0.0,279,0,0.0,0.0,2024-03-10T14:00:00Z,0,6,0,0,0,5956,0,-118,72,190,40,0,0.0,0.0,0.0,0.0
2023-24,28,Lawrence Vigouroux,GK,Burnley,-0.5,0,0,0,0,0.0,279,0,0.0,0.0,2024-03-10T14:00:00Z,0,19,0,0,0,26710,0,-386,125,511,39,0,0.0,0.0,0.0,0.0
2023-24,28,Lukasz Fabianski,GK,West Ham,0.5,0,0,0,0,0.0,279,0,0.0,0.0,2024-03-10T14:00:00Z,0,6,0,0,0,128105,0,-1861,611,2472,42,0,0.0,0.0,0.0,0.0
2023-24,28,Marek Rodák,GK,Fulham,0.0,0,0,0,0,0.0,280,0,0.0,0.0,2024-03-09T15:00:00Z,0,20,0,0,0,36723,0,-481,231,712,39,0,0.0,0.0,0.0,0.0
2023-24,28,Mark Flekken,GK,Brentford,1.0,0,0,19,0,0.0,271,2,3.0,30.0,2024-03-09T17:30:00Z,90,1,0,0,4,360916,2,-13870,13074,26944,45,0,0.0,1.32,1.0,2.0
2023-24,28,Matt Macey,GK,Luton,0.0,0,0,0,0,0.0,276,0,0.0,0.0,2024-03-09T15:00:00Z,0,8,0,0,0,19045,0,-249,0,249,40,0,0.0,0.0,0.0,0.0
2023-24,28,Matt Macey,GK,Luton,0.0,0,0,0,0,0.0,162,0,0.0,0.0,2024-03-13T19:30:00Z,0,3,0,0,0,19045,0,-249,0,249,40,0,0.0,0.0,0.0,0.0
2023-24,28,Matt Turner,GK,Nott'm Forest,0.0,0,0,0,0,0.0,274,0,0.0,0.0,2024-03-10T14:00:00Z,0,5,0,0,0,1137959,0,-50572,3824,54396,39,0,0.0,0.0,0.0,0.0
2023-24,28,Matthew Cox,GK,Brentford,0.0,0,0,0,0,0.0,271,0,0.0,0.0,2024-03-09T17:30:00Z,0,1,0,0,0,532,0,-3,0,3,40,0,0.0,0.0,0.0,0.0
2023-24,28,Matz Sels,GK,Nott'm Forest,3.2,0,0,14,0,0.0,274,1,2.4,23.6,2024-03-10T14:00:00Z,90,5,0,0,3,4788,3,774,1227,453,45,0,0.0,0.46,1.0,2.0
2023-24,28,Odysseas Vlachodimos,GK,Nott'm Forest,0.0,0,0,0,0,0.0,274,0,0.0,0.0,2024-03-10T14:00:00Z,0,5,0,0,0,6881,0,-155,96,251,45,0,0.0,0.0,0.0,0.0
2023-24,28,Oliwier Zych,GK,Aston Villa,0.0,0,0,0,0,0.0,272,0,0.0,0.0,2024-03-10T13:00:00Z,0,18,0,0,0,5095,0,-27,0,27,40,0,0.0,0.0,0.0,0.0
2023-24,28,Robin Olsen,GK,Aston Villa,0.0,0,0,0,0,0.0,272,0,0.0,0.0,2024-03-10T13:00:00Z,0,18,0,0,0,61385,0,-665,209,874,39,0,0.0,0.0,0.0,0.0
2023-24,28,Sam Proctor,GK,Aston Villa,0.0,0,0,0,0,0.0,272,0,0.0,0.0,2024-03-10T13:00:00Z,0,18,0,0,0,923,0,-13,57,70,40,0,0.0,0.0,0.0,0.0
2023-24,28,Steven Benda,GK,Fulham,0.0,0,0,0,0,0.0,280,0,0.0,0.0,2024-03-09T15:00:00Z,0,20,0,0,0,2977,0,-19,90,109,40,0,0.0,0.0,0.0,0.0
2023-24,28,Thomas Kaminski,GK,Luton,4.2,0,0,15,0,0.0,276,1,2.2,22.2,2024-03-09T15:00:00Z,90,8,0,0,3,95824,3,21084,26134,5050,45,0,0.0,2.59,1.0,2.0
2023-24,28,Thomas Kaminski,GK,Luton,4.2,0,0,19,0,0.0,162,4,3.6,35.6,2024-03-13T19:30:00Z,90,3,0,0,5,95824,1,21084,26134,5050,45,0,0.0,2.66,1.0,2.0
2023-24,28,Thomas Strakosha,GK,Brentford,-1.0,0,0,0,0,0.0,271,0,0.0,0.0,2024-03-09T17:30:00Z,0,1,0,0,0,167725,0,-5748,157,5905,39,0,0.0,0.0,0.0,0.0
2023-24,28,Tim Krul,GK,Luton,-1.0,0,0,0,0,0.0,276,0,0.0,0.0,2024-03-09T15:00:00Z,0,8,0,0,0,5007,0,44,179,135,44,0,0.0,0.0,0.0,0.0
2023-24,28,Tim Krul,GK,Luton,-1.0,0,0,0,0,0.0,162,0,0.0,0.0,2024-03-13T19:30:00Z,0,3,0,0,0,5007,0,44,179,135,44,0,0.0,0.0,0.0,0.0
2023-24,28,Viljami Sinisalo,GK,Aston Villa,0.0,0,0,0,0,0.0,272,0,0.0,0.0,2024-03-10T13:00:00Z,0,18,0,0,0,337,0,0,0,0,40,0,0.0,0.0,0.0,0.0
2023-24,28,Vincent Angelini,GK,Brentford,-1.0,0,0,0,0,0.0,271,0,0.0,0.0,2024-03-09T17:30:00Z,0,1,0,0,0,1192,0,-32,51,83,40,0,0.0,0.0,0.0,0.0
2023-24,28,Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0,0.0,274,0,0.0,0.0,2024-03-10T14:00:00Z,0,5,0,0,0,19445,0,-205,115,320,39,0,0.0,0.0,0.0,0.0
2023-24,29,Alfie Whiteman,GK,Spurs,0.5,0,0,0,0,0.0,286,0,0.0,0.0,2024-03-16T17:30:00Z,0,10,0,0,0,19895,0,-336,99,435,39,0,0.0,0.0,0.0,0.0
2023-24,29,Alphonse Areola,GK,West Ham,4.5,0,0,17,0,0.0,289,1,2.8,28.2,2024-03-17T14:00:00Z,90,2,0,0,4,3753333,3,28286,57977,29691,43,0,0.0,0.63,1.0,2.0
2023-24,29,Arijanet Muric,GK,Burnley,0.3,0,0,19,0,0.2,283,1,4.1,40.6,2024-03-16T15:00:00Z,90,4,0,0,5,14027,3,52,153,101,43,0,0.01,1.07,1.0,5.0
2023-24,29,Bailey Peacock-Farrell,GK,Burnley,0.0,0,0,0,0,0.0,283,0,0.0,0.0,2024-03-16T15:00:00Z,0,4,0,0,0,850,0,-4,0,4,40,0,0.0,0.0,0.0,0.0
2023-24,29,Bernd Leno,GK,Fulham,4.3,0,0,32,1,0.0,286,0,3.7,37.0,2024-03-16T17:30:00Z,90,18,0,0,5,1726083,7,9594,31772,22178,48,0,0.0,2.37,1.0,1.0
2023-24,29,Brandon Austin,GK,Spurs,0.5,0,0,0,0,0.0,286,0,0.0,0.0,2024-03-16T17:30:00Z,0,10,0,0,0,19531,0,-260,76,336,39,0,0.0,0.0,0.0,0.0
2023-24,29,Denis Franchi,GK,Burnley,0.0,0,0,0,0,0.0,283,0,0.0,0.0,2024-03-16T15:00:00Z,0,4,0,0,0,11754,0,-189,0,189,39,0,0.0,0.0,0.0,0.0
2023-24,29,Ellery Balcombe,GK,Brentford,0.5,0,0,0,0,0.0,283,0,0.0,0.0,2024-03-16T15:00:00Z,0,6,0,0,0,19702,0,-116,116,232,39,0,0.0,0.0,0.0,0.0
2023-24,29,Emiliano Martínez Romero,GK,Aston Villa,2.3,0,2,21,0,0.0,289,1,2.7,27.2,2024-03-17T14:00:00Z,90,19,0,0,3,1490529,5,13594,40077,26483,53,0,0.0,2.04,1.0,10.0
2023-24,29,Ethan Horvath,GK,Nott'm Forest,0.0,0,0,0,0,0.0,287,0,0.0,0.0,2024-03-16T15:00:00Z,0,12,0,0,0,8636,0,-74,0,74,43,0,0.0,0.0,0.0,0.0
2023-24,29,Filip Marschall,GK,Aston Villa,0.0,0,0,0,0,0.0,289,0,0.0,0.0,2024-03-17T14:00:00Z,0,19,0,0,0,2703,0,-36,0,36,40,0,0.0,0.0,0.0,0.0
2023-24,29,Fraser Forster,GK,Spurs,0.0,0,0,0,0,0.0,286,0,0.0,0.0,2024-03-16T17:30:00Z,0,10,0,0,0,184496,0,-6570,529,7099,38,0,0.0,0.0,0.0,0.0
2023-24,29,George Shelvey,GK,Nott'm Forest,0.0,0,0,0,0,0.0,287,0,0.0,0.0,2024-03-16T15:00:00Z,0,12,0,0,0,4411,0,-45,0,45,39,0,0.0,0.0,0.0,0.0
2023-24,29,Guglielmo Vicario,GK,Spurs,3.8,0,0,18,0,0.0,286,3,3.8,37.8,2024-03-16T17:30:00Z,90,10,0,0,4,912681,2,40573,57439,16866,53,0,0.0,2.79,1.0,2.0
2023-24,29,Hugo Lloris,GK,Spurs,0.0,0,0,0,0,0.0,286,0,0.0,0.0,2024-03-16T17:30:00Z,0,10,0,0,0,56516,0,-466,0,466,47,0,0.0,0.0,0.0,0.0
2023-24,29,Hákon Valdimarsson,GK,Brentford,0.5,0,0,0,0,0.0,283,0,0.0,0.0,2024-03-16T15:00:00Z,0,6,0,0,0,647,0,43,68,25,40,0,0.0,0.0,0.0,0.0
2023-24,29,Jack Walton,GK,Luton,0.0,0,0,0,0,0.0,287,0,0.0,0.0,2024-03-16T15:00:00Z,0,16,0,0,0,773,0,-6,0,6,40,0,0.0,0.0,0.0,0.0
2023-24,29,James Shea,GK,Luton,-0.5,0,0,0,0,0.0,287,0,0.0,0.0,2024-03-16T15:00:00Z,0,16,0,0,0,12681,0,38,178,140,43,0,0.0,0.0,0.0,0.0
2023-24,29,James Trafford,GK,Burnley,0.5,0,0,0,0,0.0,283,0,0.0,0.0,2024-03-16T15:00:00Z,0,4,0,0,0,166886,0,6326,8197,1871,45,0,0.0,0.0,0.0,0.0
2023-24,29,James Wright,GK,Aston Villa,0.5,0,0,0,0,0.0,289,0,0.0,0.0,2024-03-17T14:00:00Z,0,19,0,0,0,740,0,19,51,32,40,0,0.0,0.0,0.0,0.0
2023-24,29,Joe Gauci,GK,Aston Villa,0.5,0,0,0,0,0.0,289,0,0.0,0.0,2024-03-17T14:00:00Z,0,19,0,0,0,338,0,38,61,23,39,0,0.0,0.0,0.0,0.0
2023-24,29,Joseph Anang,GK,West Ham,-0.5,0,0,0,0,0.0,289,0,0.0,0.0,2024-03-17T14:00:00Z,0,2,0,0,0,6079,0,5,94,89,40,0,0.0,0.0,0.0,0.0
2023-24,29,Lawrence Vigouroux,GK,Burnley,-0.5,0,0,0,0,0.0,283,0,0.0,0.0,2024-03-16T15:00:00Z,0,4,0,0,0,28104,0,13,324,311,39,0,0.0,0.0,0.0,0.0
2023-24,29,Lukasz Fabianski,GK,West Ham,-0.5,0,0,0,0,0.0,289,0,0.0,0.0,2024-03-17T14:00:00Z,0,2,0,0,0,124765,0,-744,647,1391,42,0,0.0,0.0,0.0,0.0
2023-24,29,Marek Rodák,GK,Fulham,-0.5,0,0,0,0,0.0,286,0,0.0,0.0,2024-03-16T17:30:00Z,0,18,0,0,0,36716,0,-143,338,481,39,0,0.0,0.0,0.0,0.0
2023-24,29,Mark Flekken,GK,Brentford,2.7,0,0,20,0,0.0,283,2,3.9,38.6,2024-03-16T15:00:00Z,90,6,0,0,4,1369071,2,88944,95386,6442,45,0,0.01,2.66,1.0,3.0
2023-24,29,Matt Macey,GK,Luton,0.0,0,0,0,0,0.0,287,0,0.0,0.0,2024-03-16T15:00:00Z,0,16,0,0,0,18650,0,-146,0,146,40,0,0.0,0.0,0.0,0.0
2023-24,29,Matt Turner,GK,Nott'm Forest,0.5,0,0,0,0,0.0,287,0,0.0,0.0,2024-03-16T15:00:00Z,0,12,0,0,0,1002152,0,-12013,5141,17154,39,0,0.0,0.0,0.0,0.0
2023-24,29,Matthew Cox,GK,Brentford,0.0,0,0,0,0,0.0,283,0,0.0,0.0,2024-03-16T15:00:00Z,0,6,0,0,0,522,0,-5,0,5,40,0,0.0,0.0,0.0,0.0
2023-24,29,Matz Sels,GK,Nott'm Forest,2.3,0,0,12,0,0.0,287,1,1.9,18.6,2024-03-16T15:00:00Z,90,12,0,0,3,125480,2,8272,9250,978,45,1,0.0,0.6,1.0,2.0
2023-24,29,Odysseas Vlachodimos,GK,Nott'm Forest,0.5,0,0,0,0,0.0,287,0,0.0,0.0,2024-03-16T15:00:00Z,0,12,0,0,0,13748,0,730,966,236,45,0,0.0,0.0,0.0,0.0
2023-24,29,Oliwier Zych,GK,Aston Villa,0.0,0,0,0,0,0.0,289,0,0.0,0.0,2024-03-17T14:00:00Z,0,19,0,0,0,5043,0,-27,0,27,40,0,0.0,0.0,0.0,0.0
2023-24,29,Robin Olsen,GK,Aston Villa,0.5,0,0,0,0,0.0,289,0,0.0,0.0,2024-03-17T14:00:00Z,0,19,0,0,0,59388,0,-492,201,693,39,0,0.0,0.0,0.0,0.0
