season,gameweek,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,penalties_missed,selected,threat,total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,future_points,goals_scored_last_3,assists_last_3,minutes_last_3,bonus_last_3,total_points_last_3,goals_per_90,assists_per_90,xg_per_90,xa_per_90,involvements_per_90,expected_involvements,goal_efficiency,attacking_threat
2023-24,22,Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-01-30T19:45:00Z,0,9,0,131057,0.0,0,-4771,1469,6240,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,23,Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,6,0,129087,0.0,0,-2279,1446,3725,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,24,Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-02-10T15:00:00Z,0,3,0,120642,0.0,0,-8383,226,8609,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,25,Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,2,0,114599,0.0,0,-5724,0,5724,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,26,Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-02-24T15:00:00Z,0,14,0,110948,0.0,0,-3765,0,3765,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,27,Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-03-02T15:00:00Z,0,5,0,109181,0.0,0,-2130,0,2130,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,28,Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-03-09T15:00:00Z,0,20,0,107008,0.0,0,-2178,0,2178,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,29,Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-03-16T17:30:00Z,0,18,0,105235,0.0,0,-1115,0,1115,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,30,Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-03-30T15:00:00Z,0,17,0,104974,0.0,0,-988,0,988,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,31,Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-04-02T18:30:00Z,0,16,0,104424,0.0,0,-571,0,571,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,32,Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-04-06T14:00:00Z,0,15,0,103678,0.0,0,-722,0,722,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,33,Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-04-14T13:00:00Z,0,19,0,102881,0.0,0,-807,0,807,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,34,Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-04-21T15:30:00Z,0,11,0,101946,0.0,0,-877,0,877,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,35,Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-04-27T14:00:00Z,0,8,0,101304,0.0,0,-689,0,689,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,36,Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,4,0,100861,0.0,0,-476,0,476,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,37,Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-05-11T11:30:00Z,0,13,0,100119,0.0,0,-702,0,702,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,4,Diogo Teixeira da Silva,FWD,Liverpool,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,3,0,31172,0.0,0,-3829,848,4677,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,5,Diogo Teixeira da Silva,FWD,Liverpool,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2022-08-31T19:00:00Z,0,15,0,29251,0.0,0,-2420,367,2787,89,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,9,Diogo Teixeira da Silva,FWD,Liverpool,2.0,0,0,2,0,0.6,1,0,0.5,2.2,2022-10-01T14:00:00Z,15,5,0,43811,2.0,1,6864,9365,2501,89,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001
2022-23,10,Diogo Teixeira da Silva,FWD,Liverpool,3.5,1,0,15,0,14.9,3,0,4.7,25.8,2022-10-09T15:30:00Z,80,1,0,44517,6.0,5,-647,5404,6051,89,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.3333333333333333,0.0,1.1249998593750175,0.0,0.0,1.1249998593750175,0.0,0.0,46.7
2022-23,11,Diogo Teixeira da Silva,FWD,Liverpool,2.3,0,0,12,1,45.0,0,0,9.1,23.4,2022-10-16T15:30:00Z,90,13,0,48378,23.0,1,2304,6542,4238,89,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,31.666666666666668,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.4
2022-23,12,Diogo Teixeira da Silva,FWD,Liverpool,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,19,0,43343,0.0,0,-5566,5893,11459,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,61.666666666666664,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,13,Diogo Teixeira da Silva,FWD,Liverpool,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,16,0,36046,0.0,0,-7198,130,7328,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,56.666666666666664,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,14,Diogo Teixeira da Silva,FWD,Liverpool,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2022-10-29T18:45:00Z,0,11,0,33567,0.0,0,-2617,126,2743,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,15,Diogo Teixeira da Silva,FWD,Liverpool,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2022-11-06T16:30:00Z,0,18,0,32488,0.0,0,-1202,122,1324,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,16,Diogo Teixeira da Silva,FWD,Liverpool,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,17,0,31906,0.0,0,-639,160,799,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,17,Diogo Teixeira da Silva,FWD,Liverpool,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2022-12-26T17:30:00Z,0,2,0,31538,0.0,0,-556,1334,1890,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,18,Diogo Teixeira da Silva,FWD,Liverpool,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2022-12-30T20:00:00Z,0,10,0,31230,0.0,0,-370,110,480,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,19,Diogo Teixeira da Silva,FWD,Liverpool,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,4,0,31086,0.0,0,-178,77,255,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,20,Diogo Teixeira da Silva,FWD,Liverpool,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,5,0,30783,0.0,0,-353,150,503,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,21,Diogo Teixeira da Silva,FWD,Liverpool,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2023-01-21T12:30:00Z,0,6,0,30638,0.0,0,-199,148,347,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,22,Diogo Teixeira da Silva,FWD,Liverpool,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,20,0,30352,0.0,0,-340,118,458,88,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,23,Diogo Teixeira da Silva,FWD,Liverpool,0.6,0,0,2,0,1.2,0,0,0.1,0.0,2023-02-13T20:00:00Z,20,8,0,30964,0.0,1,547,828,281,88,0,0.0,0.0,0.0,0.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
2022-23,24,Diogo Teixeira da Silva,FWD,Liverpool,0.7,0,0,-3,0,5.8,0,0,2.6,0.0,2023-02-18T17:30:00Z,31,15,0,35475,22.0,1,4095,4693,598,88,0,0.01,0.7,0.69,0.54,0.0,2.0,0.0,0.0,6.666666666666667,0.0,0.3333333333333333,0.0,0.0,2.0032251602499485,0.02903224869927461,0.0,0.7,-0.69,27.8
2022-23,24,Diogo Teixeira da Silva,FWD,Liverpool,0.7,0,0,-3,0,5.8,0,0,2.6,0.0,2023-02-18T17:30:00Z,31,15,0,35475,22.0,1,4095,4693,598,88,0,0.01,0.7,0.69,0.54,0.0,5.0,0.0,0.0,17.0,0.0,0.6666666666666666,0.0,0.0,2.0032251602499485,0.02903224869927461,0.0,0.7,-0.69,27.8
2022-23,25,Diogo Teixeira da Silva,FWD,Liverpool,4.6,0,0,2,1,13.6,0,0,4.4,5.8,2023-02-25T19:45:00Z,70,7,0,57881,25.0,2,16017,20874,4857,88,0,0.02,0.36,0.34,0.59,1.0,1.0,0.0,0.0,27.333333333333332,0.0,1.0,0.0,0.0,0.4371427946938865,0.025714282040816848,0.0,0.36,-0.34,44.4
2022-23,25,Diogo Teixeira da Silva,FWD,Liverpool,4.6,1,0,17,1,25.4,0,0,5.6,17.0,2023-03-01T20:00:00Z,75,20,0,57881,14.0,5,16017,20874,4857,88,0,0.62,0.86,0.24,0.93,1.0,1.0,0.0,0.0,44.0,0.0,1.3333333333333333,0.0,1.1999998400000214,0.2879999616000051,0.7439999008000132,1.1999998400000214,0.86,-0.24,56.4
2022-23,26,Diogo Teixeira da Silva,FWD,Liverpool,2.5,0,0,2,0,3.2,0,0,0.7,0.2,2023-03-05T16:30:00Z,12,14,0,52446,4.0,1,78,5857,5779,88,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,58.666666666666664,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4
2022-23,29,Diogo Teixeira da Silva,FWD,Liverpool,5.4,1,0,17,0,22.4,3,0,5.2,25.2,2023-04-01T11:30:00Z,69,13,0,46369,4.0,5,3958,6493,2535,87,0,0.05,0.0,0.0,2.28,1.0,2.0,0.0,0.3333333333333333,52.333333333333336,0.0,2.6666666666666665,0.0,1.3043476370510672,0.0,0.06521738185255335,1.3043476370510672,0.0,0.0,51.599999999999994
2022-23,29,Diogo Teixeira da Silva,FWD,Liverpool,5.4,0,0,2,1,4.0,0,0,1.4,4.4,2023-04-04T19:00:00Z,90,6,0,46369,6.0,2,3958,6493,2535,87,0,0.02,0.0,0.0,2.12,1.0,2.0,0.0,0.6666666666666666,52.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.019999997777778025,0.0,0.0,0.0,14.4
2022-23,30,Diogo Teixeira da Silva,FWD,Liverpool,3.0,0,0,7,0,10.5,2,0,2.8,6.0,2023-04-09T15:30:00Z,60,1,0,46023,11.0,2,-449,2701,3150,87,0,0.23,0.28,0.05,1.21,1.0,16.0,0.0,0.3333333333333333,57.0,0.0,2.6666666666666665,0.0,0.0,0.07499998750000209,0.3449999425000096,0.0,0.28,-0.05,27.5
2022-23,31,Diogo Teixeira da Silva,FWD,Liverpool,6.7,1,3,61,0,15.6,1,2,12.4,79.8,2023-04-17T19:00:00Z,81,11,0,46209,29.0,16,-211,2539,2750,87,0,0.04,0.48,0.44,1.32,1.0,13.0,0.0,0.3333333333333333,73.0,0.0,3.0,2.2222219478738334,1.1111109739369167,0.4888888285322434,0.04444443895747667,3.3333329218107504,0.48,1.56,124.4
2022-23,32,Diogo Teixeira da Silva,FWD,Liverpool,8.1,0,3,43,0,3.8,2,2,16.0,70.6,2023-04-22T14:00:00Z,80,16,0,226723,86.0,13,119389,122359,2970,87,0,0.03,1.54,1.51,0.65,1.0,1.0,0.6666666666666666,0.3333333333333333,77.0,1.0,6.666666666666667,2.249999718750035,0.0,1.6987497876562765,0.03374999578125053,2.249999718750035,1.54,0.49,160.39999999999998
2022-23,33,Diogo Teixeira da Silva,FWD,Liverpool,7.0,0,0,5,0,5.4,1,0,2.3,1.0,2023-04-26T18:45:00Z,58,19,0,451876,17.0,1,283259,306460,23201,88,0,0.24,0.95,0.71,0.57,1.0,4.0,1.3333333333333333,0.3333333333333333,73.66666666666667,2.0,10.333333333333334,0.0,0.0,1.1017239479786294,0.37241372889418467,0.0,0.95,-0.71,23.4
2022-23,33,Diogo Teixeira da Silva,FWD,Liverpool,7.0,0,0,5,0,5.4,1,0,2.3,1.0,2023-04-26T18:45:00Z,58,19,0,451876,17.0,1,283259,306460,23201,88,0,0.24,0.95,0.71,0.57,1.0,1.0,1.3333333333333333,0.3333333333333333,73.0,2.0,10.0,0.0,0.0,1.1017239479786294,0.37241372889418467,0.0,0.95,-0.71,23.4
2022-23,34,Diogo Teixeira da Silva,FWD,Liverpool,10.1,0,0,24,0,2.1,2,1,5.4,28.0,2023-04-30T15:30:00Z,27,18,0,660167,24.0,4,175370,254283,78913,89,1,0.0,0.39,0.39,0.75,0.0,2.0,0.6666666666666666,0.0,65.33333333333333,1.0,5.0,3.333332098765889,0.0,1.2999995185186968,0.0,3.333332098765889,0.39,0.61,54.1
2022-23,34,Diogo Teixeira da Silva,FWD,Liverpool,10.1,0,0,3,0,0.0,0,0,0.0,0.2,2023-05-03T19:00:00Z,7,9,0,660167,0.0,1,175370,254283,78913,89,0,0.0,0.0,0.0,0.12,0.0,2.0,0.3333333333333333,0.0,47.666666666666664,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2022-23,35,Diogo Teixeira da Silva,FWD,Liverpool,4.6,0,0,5,1,33.3,0,0,4.8,4.0,2023-05-06T16:30:00Z,72,4,0,403111,11.0,2,-222778,18074,240852,89,0,0.03,0.16,0.13,0.19,1.0,1.0,0.3333333333333333,0.0,30.666666666666668,0.0,2.0,0.0,0.0,0.1624999774305587,0.037499994791667386,0.0,0.16,-0.13,48.3
2022-23,36,Diogo Teixeira da Silva,FWD,Liverpool,0.0,0,0,3,0,0.1,0,0,0.7,0.8,2023-05-15T19:00:00Z,16,10,0,301035,6.0,1,-102445,17088,119533,87,0,0.0,0.0,0.0,0.09,0.0,1.0,0.3333333333333333,0.0,35.333333333333336,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8999999999999995
2022-23,37,Diogo Teixeira da Silva,FWD,Liverpool,2.3,0,0,3,0,7.6,0,0,1.8,2.4,2023-05-20T14:00:00Z,27,2,0,244565,8.0,1,-52411,21780,74191,86,0,0.12,0.12,0.0,0.03,0.0,13.0,0.0,0.0,31.666666666666668,0.0,1.3333333333333333,0.0,0.0,0.0,0.3999998518519067,0.0,0.12,0.0,18.0
2024-25,4,Patson Daka,FWD,Leicester,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,7,0,16140,0.0,0,-1810,3005,4815,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,5,Patson Daka,FWD,Leicester,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,8,0,14522,0.0,0,-1730,532,2262,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,6,Patson Daka,FWD,Leicester,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,1,0,15462,0.0,0,562,2987,2425,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,7,Patson Daka,FWD,Leicester,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,3,0,12625,0.0,0,-2772,517,3289,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,8,Patson Daka,FWD,Leicester,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,17,0,11955,0.0,0,-848,710,1558,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,9,Patson Daka,FWD,Leicester,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-10-25T19:00:00Z,0,16,0,11533,0.0,0,-475,496,971,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,10,Patson Daka,FWD,Leicester,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-11-02T15:00:00Z,0,10,0,11880,0.0,0,242,1437,1195,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,11,Patson Daka,FWD,Leicester,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,14,0,11731,0.0,0,-217,1040,1257,48,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,12,Patson Daka,FWD,Leicester,-0.2,0,0,4,0,1.3,0,0,0.6,0.0,2024-11-23T12:30:00Z,11,6,0,13224,5.0,1,1202,2244,1042,48,0,0.0,0.05,0.05,0.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40909053719042077,0.0,0.0,0.05,-0.05,6.3
2024-25,13,Patson Daka,FWD,Leicester,0.5,0,0,3,0,1.2,0,0,0.9,2.2,2024-11-30T15:00:00Z,26,4,0,16457,6.0,1,2650,3945,1295,48,0,0.0,0.02,0.02,0.1,0.0,7.0,0.0,0.0,3.6666666666666665,0.0,0.3333333333333333,0.0,0.0,0.06923074260356055,0.0,0.0,0.02,-0.02,9.4
2024-25,14,Patson Daka,FWD,Leicester,2.2,0,2,31,0,3.1,1,1,6.4,38.0,2024-12-03T20:15:00Z,30,19,0,22776,23.0,7,5679,7420,1741,48,0,0.0,0.14,0.14,1.29,0.0,1.0,0.0,0.0,12.333333333333334,0.0,0.6666666666666666,2.999999000000333,0.0,0.4199998600000467,0.0,2.999999000000333,0.14,0.86,64.1
2024-25,15,Patson Daka,FWD,Leicester,2.5,0,0,3,0,0.4,0,0,0.1,0.2,2024-12-08T14:00:00Z,9,5,0,57431,0.0,1,31547,35051,3504,48,0,0.0,0.0,0.0,0.31,0.0,1.0,0.3333333333333333,0.0,22.333333333333332,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
2024-25,16,Patson Daka,FWD,Leicester,2.2,0,0,1,0,0.0,1,0,1.0,10.0,2024-12-14T15:00:00Z,31,15,0,75670,0.0,1,17914,26195,8281,48,0,0.0,0.0,0.0,0.51,0.0,0.0,0.3333333333333333,0.0,21.666666666666668,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2024-25,17,Patson Daka,FWD,Leicester,1.8,0,0,0,0,0.0,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,20,0,86505,0.0,0,10126,20046,9920,48,0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,23.333333333333332,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,18,Patson Daka,FWD,Leicester,1.0,0,0,4,0,3.6,3,0,1.1,5.6,2024-12-26T20:00:00Z,90,12,0,85200,2.0,2,-1673,18491,20164,48,0,0.0,0.0,0.0,1.91,1.0,1.0,0.0,0.0,13.333333333333334,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2
2024-25,19,Patson Daka,FWD,Leicester,1.5,0,0,2,0,0.0,0,0,0.2,0.0,2024-12-29T14:30:00Z,5,13,0,94838,2.0,1,8430,21638,13208,48,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.333333333333336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2024-25,20,Patson Daka,FWD,Leicester,1.0,0,0,2,0,1.0,0,0,0.0,0.0,2025-01-04T15:00:00Z,8,2,0,94858,0.0,1,-714,17143,17857,48,0,0.01,0.01,0.0,0.85,0.0,1.0,0.0,0.0,31.666666666666668,0.0,1.0,0.0,0.0,0.0,0.1124998593751758,0.0,0.01,0.0,1.0
2024-25,21,Patson Daka,FWD,Leicester,1.0,0,0,2,0,1.1,1,0,1.8,0.0,2025-01-15T19:30:00Z,24,7,0,95853,18.0,1,-120,13126,13246,48,0,0.01,0.26,0.25,0.35,0.0,1.0,0.0,0.0,34.333333333333336,0.0,1.3333333333333333,0.0,0.0,0.9374996093751627,0.03749998437500651,0.0,0.26,-0.25,19.1
2024-25,22,Patson Daka,FWD,Leicester,0.0,0,0,5,0,1.0,0,0,0.3,0.4,2025-01-18T15:00:00Z,19,9,0,93310,2.0,1,-2628,7254,9882,48,0,0.01,0.01,0.0,0.41,0.0,1.0,0.0,0.0,12.333333333333334,0.0,1.0,0.0,0.0,0.0,0.04736839612189678,0.0,0.01,0.0,3.4
2024-25,23,Patson Daka,FWD,Leicester,1.0,0,0,4,0,0.3,0,0,0.3,3.0,2025-01-26T14:00:00Z,13,18,0,90202,0.0,1,-3706,7659,11365,48,0,0.0,0.0,0.0,0.14,0.0,1.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
2024-25,24,Patson Daka,FWD,Leicester,1.0,0,0,6,0,0.8,1,0,2.2,4.4,2025-02-01T15:00:00Z,30,8,0,86403,17.0,1,-3870,7128,10998,48,0,0.0,0.04,0.04,0.79,0.0,1.0,0.0,0.0,18.666666666666668,0.0,1.0,0.0,0.0,0.11999996000001334,0.0,0.0,0.04,-0.04,22.200000000000003
2024-25,25,Patson Daka,FWD,Leicester,0.5,0,0,3,0,1.1,1,0,0.1,0.0,2025-02-15T12:30:00Z,5,1,0,86292,0.0,1,-1243,7460,8703,48,0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,20.666666666666668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
2024-25,26,Patson Daka,FWD,Leicester,0.8,0,0,0,0,0.0,0,0,0.0,0.0,2025-02-21T20:00:00Z,0,4,0,82291,0.0,0,-4399,3559,7958,48,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,27,Patson Daka,FWD,Leicester,0.7,0,0,2,0,1.3,0,0,0.0,0.0,2025-02-27T20:00:00Z,3,19,0,77456,0.0,1,-5018,2044,7062,48,0,0.0,0.0,0.0,0.26,0.0,2.0,0.0,0.0,11.666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
